3
2.44328,4.17415,25.2163
4.82371,4.65322,291.76
5.70465,5.4674,598.499
4.37098,3.45893,191.93
5.11351,2.4649,372.102
3.94117,2.69933,125.657
3.91466,5.35157,123.184
6.36536,2.31377,964.481
2.92605,4.74552,40.8789
3.19323,5.97988,59.0292
4.7251,4.59624,266.678
4.63967,2.57196,245.044
5.85278,2.46112,668.315
4.41724,4.11812,200.751
3.40756,5.29536,70.6538
3.52887,3.26988,79.1799
3.64352,3.8604,90.6272
3.70601,5.12173,98.1258
5.22542,5.35592,409.45
5.53365,4.02952,523.999
3.45057,6.55071,76.3711
3.45765,3.56796,75.5409
3.91082,2.60824,119.42
1.3118,3.73864,8.85748
5.2182,5.24706,410.306
3.89128,4.50455,119.566
3.10845,3.56276,49.3018
2.73871,5.59105,33.4424
3.23111,4.19864,57.4216
4.35845,5.82254,191.648
5.33455,3.84099,448.068
3.9926,2.08059,130.811
3.99762,2.58853,133.111
2.71561,4.2271,31.2025
3.4108,5.74306,71.4927
4.27286,2.24142,173.616
4.22024,4.87779,166.059
5.05279,3.01418,352.6
2.8191,2.68876,34.8738
4.01406,4.68316,135.672
4.8203,4.11359,292.024
4.27589,3.84185,176.547
2.60105,3.33182,27.8711
4.7983,5.14876,286.935
2.82464,4.11948,36.2478
5.05046,4.52473,353.523
3.08501,4.62729,51.6012
4.41384,3.55304,202.175
1.47841,3.80789,10.0918
2.57361,3.33134,25.6407
3.84172,5.15584,113.012
5.97361,2.97313,730.925
4.86471,5.55299,303.516
4.19919,3.69296,162.085
4.88129,1.97458,304.99
4.00913,5.05542,134.097
3.19809,4.05359,55.752
4.35895,3.31602,191.457
3.5355,3.67902,82.0497
4.02439,3.71894,135.794
3.91263,3.44618,120.517
3.87602,3.99317,116.461
3.65707,1.99991,89.298
4.91422,3.06615,313.412
4.39748,6.92559,201.359
6.1249,5.19462,819.784
4.81332,5.43804,290.166
2.53573,3.60457,24.9431
3.92575,4.82592,126.961
5.30746,3.56209,437.3
3.02994,4.90944,45.1877
4.60301,4.54173,237.93
3.47409,5.13383,77.7396
2.7056,3.55713,30.5198
4.97009,5.27794,332.304
5.46691,2.57457,496.439
2.70388,1.75018,28.2017
4.2772,3.92838,174.707
4.6977,3.68437,259.303
2.6994,3.41355,31.8841
5.34319,2.03499,449.852
6.13886,4.13836,824.784
3.00364,4.11134,45.3484
3.18615,2.88084,53.7753
4.52118,3.48352,218.641
3.59611,4.16272,86.8687
2.12353,3.24036,17.3976
3.24436,4.07309,58.0714
4.7123,4.22793,263.643
4.07355,3.6104,141.408
5.96094,3.65601,724.166
5.58685,3.31317,545.355
4.93078,2.39151,318.239
3.35394,4.28454,67.2432
4.50011,6.83985,219.504
4.62587,5.62797,246.109
4.43416,4.52134,205.163
4.26219,3.03858,171.528
4.49199,5.65771,217.275
4.08834,3.53625,146.474
4.07649,4.11888,145.402
6.12911,5.12269,818.437
4.72228,3.3187,264.092
2.28712,5.53085,21.4746
3.58006,2.17337,81.7692
5.8643,4.16887,673.396
6.0294,4.07293,762.307
4.25773,3.85301,170.823
4.41306,3.807,199.988
3.84201,5.08089,113.357
4.35227,3.22038,188.409
4.64625,3.42442,247.355
2.29714,4.55884,21.4536
3.98873,4.96884,132.086
4.27481,4.21027,173.026
4.40965,3.09149,199.259
5.38608,3.0634,465.834
3.30246,3.89668,63.4421
4.24002,3.52631,167.64
3.37521,3.39446,69.9381
3.47981,2.42021,75.0739
3.3969,3.24608,67.7532
4.20233,4.0256,163.792
4.36557,3.74576,190.44
4.34562,5.2118,187.958
4.25204,5.11676,171.676
4.71531,4.24278,265.137
4.10184,4.18591,147.753
5.60993,3.14826,554.991
4.26108,4.64589,172.99
5.46973,3.191,497.935
3.77543,4.45951,106.92
4.02799,2.64172,135.208
3.87402,4.96351,118.599
4.51879,4.17694,219.959
5.17693,3.46763,392.147
2.61572,3.87312,27.3004
3.58225,5.97262,85.3116
3.07158,4.8607,48.618
4.63132,2.71809,245.881
1.104,4.42661,8.65098
5.21295,5.67271,405.401
3.13761,4.26703,50.5526
4.45265,5.78712,208.342
5.19127,4.74912,398.87
3.08414,3.85113,48.0099
5.34596,3.57951,451.27
3.52844,5.8694,82.7611
3.37918,4.84932,69.4938
4.02716,4.35186,138.705
5.22246,4.2442,409.569
2.65538,3.9195,30.3337
2.63194,4.19601,29.522
4.12693,3.55844,151.084
4.76094,5.15253,275.895
3.77109,4.7137,106.017
3.68307,3.43747,95.2523
3.91136,3.41684,121.771
3.87641,4.27544,116.048
3.99565,5.22868,133.781
2.74489,3.72663,32.2683
4.79837,1.75971,282.188
4.04849,2.41699,138.086
4.52774,3.25444,222.062
2.6776,3.71547,29.2162
5.0352,3.2621,348.274
5.15112,3.07752,384.247
5.46275,4.72395,497.478
3.79189,2.83695,107.195
3.37456,3.43001,66.2579
4.00786,4.09846,134.775
4.12247,5.84107,152.33
4.3067,3.1897,178.956
4.0089,4.14291,134.607
5.68202,3.96715,590.345
3.60482,5.05368,87.8726
2.49837,5.12207,25.489
3.92696,3.39696,124.557
4.44947,3.27236,207.432
3.86833,2.92814,115.429
3.22007,4.60884,58.9836
2.82665,4.03595,35.5872
5.0902,5.42676,367.72
3.87845,2.86515,115.516
2.57808,2.63782,25.5339
5.89526,4.1802,689.288
5.90097,2.82209,694.197
2.56606,4.17645,25.9835
4.19532,6.697,164.006
4.16807,3.62338,158.649
3.79511,3.71257,109.763
3.97307,5.25489,130.645
4.09842,4.16179,147.395
4.49592,4.27001,216.459
5.17803,3.51204,393.769
5.56313,2.19969,535.957
2.97118,5.96628,44.8043
4.13153,3.14887,151.746
4.15284,2.34262,154.891
4.70064,3.40683,258.998
2.2348,4.13703,18.4287
2.79826,2.74823,33.2216
4.78141,3.33367,278.313
3.2621,3.16975,58.6201
5.29372,5.14277,435.662
4.41714,4.52668,200.718
4.19591,4.99005,163.999
4.36,3.22514,187.847
3.57826,2.17812,83.1107
3.36949,3.0929,66.1884
5.40748,4.51407,476.45
4.68836,4.80993,259.008
4.47233,4.13227,209.925
5.00273,5.1168,339.437
3.14344,3.24377,51.7136
3.33359,4.22336,64.6019
4.12525,4.41448,150.002
5.23386,4.83295,414.736
3.46192,3.75599,74.4471
4.32528,3.71612,183.96
4.62906,4.07814,245.831
4.82288,2.56849,289.331
3.72018,2.97914,97.3158
4.73821,5.4473,271.007
4.24574,4.53852,171.043
3.62317,2.85214,88.4561
5.04506,2.32553,349.749
1.82914,4.3964,12.044
3.8431,4.98197,114.048
3.18135,3.47721,54.4502
5.2102,4.47522,405.685
4.73331,2.67251,266.179
4.56856,6.15512,233.574
2.95263,5.92765,44.4644
4.63872,3.47634,244.3
3.8086,4.70025,109.315
