3
1.92172,4.02736,2496.09
3.63423,6.48039,18117.9
3.29037,3.51834,1541.29
3.15867,4.22009,3069.19
3.2165,4.2473,3149.54
5.98524,4.12981,3244.84
4.56158,2.93454,953.99
2.69662,4.59035,4261.2
4.64996,4.28128,3406.89
5.35359,3.26808,1455.38
2.72716,4.36728,3487.03
3.14997,2.9632,832.995
3.5313,2.55671,548.292
4.05649,3.19818,1167.76
4.60984,4.08049,2844.06
3.66253,3.36704,1346.29
3.2969,3.11638,1000.28
4.84288,5.14449,7020.16
3.53317,3.82984,2136.16
3.24575,5.13793,6798.17
3.62201,3.73846,1961.11
5.24451,3.79557,2297.4
3.19016,4.02901,2563.04
4.98828,3.61865,1916.52
3.49432,4.32894,3419.39
5.49413,4.24122,3443.23
3.12644,3.96267,2398.58
5.11643,4.08012,2928.09
3.07408,3.29991,1207.48
2.50677,5.27901,7561.31
3.04346,3.26521,1159.36
5.346,3.81175,2351.66
3.41684,3.32793,1271.45
3.80504,4.37028,3578.61
3.20811,1.92496,251.89
5.28259,3.1218,1267.26
5.38333,4.48092,4182.72
4.99669,4.17373,3155.33
4.81418,3.74552,2122.41
3.25755,3.11633,998.703
3.92873,3.90135,2328.82
3.2223,3.64754,1755.83
4.66458,2.86964,912.848
4.24765,0.468651,199.003
3.21817,5.01414,6147.67
3.10258,2.27308,368.545
2.57692,3.26855,1138.85
4.54132,4.64962,4661.48
3.43931,4.25886,3201.59
3.64493,3.50211,1543.37
3.24075,2.28946,385.26
3.88816,4.20818,3097.59
4.44717,4.71432,4907.75
4.32127,0.749619,215.075
4.83969,3.81862,2273.17
5.05494,2.80828,924.659
4.74109,3.90567,2446.02
3.14523,3.15939,1037.67
4.87026,4.35095,3658.02
3.31324,4.18254,2976.5
5.25298,3.99988,2752.5
3.38829,3.25029,1165.78
3.90032,2.7507,718.417
6.29483,4.71028,5268.51
4.52542,4.23697,3259.02
4.57354,4.43205,3874.81
3.8358,4.15884,2954.78
5.0681,3.89148,2467.17
3.51952,5.92,12318.6
4.95159,2.82932,923.291
3.10809,2.60542,546.485
2.87505,4.47844,3865.13
4.53184,3.06765,1083.65
5.01551,4.84553,5560.71
4.24647,3.92963,2429.65
3.12297,4.07894,2682.69
3.86888,3.10331,1039.62
4.22229,4.54711,4230.39
4.10342,2.68809,695.478
3.37498,3.94621,2377.81
2.06817,3.17763,1006.57
3.43424,4.61461,4401.78
2.73103,3.4819,1446.98
2.78774,4.94961,5801.11
4.74813,4.00656,2681.02
5.19536,3.93519,2589.76
3.20629,3.0122,885.888
5.75655,3.76276,2340.3
4.91792,4.5283,4264.38
3.04829,5.84855,11666.6
3.93149,4.64013,4547.05
3.04589,1.45734,148.076
5.40875,3.52195,1833.65
3.74225,3.76267,2020.43
1.57174,2.24875,292.654
4.31092,2.56537,638.803
4.3971,1.74801,331.302
6.35502,4.36448,4030.34
4.58471,5.26259,7652.85
1.4679,4.82894,5193.73
5.60037,4.18385,3302.17
3.57372,3.97227,2456.13
4.07256,5.4274,8613.44
5.52263,1.73567,521.233
4.65954,4.90851,5792.19
3.85728,3.54654,1639.15
4.59418,5.03507,6402.22
3.12677,3.43614,1402.39
3.3663,3.27544,1198.49
4.61889,4.79401,5268.41
3.25006,4.39998,3625.3
2.74699,3.47422,1437.63
3.24198,3.77879,2007.41
4.18177,3.8534,2252.62
3.48826,5.20355,7184.27
3.65344,3.94042,2391.15
5.00125,4.92947,5947.18
2.62236,5.43978,8577.2
2.83368,3.667,1765.95
4.96304,2.73245,850.757
3.49337,2.70562,644.814
2.38936,4.54961,4093.67
6.15188,4.20953,3506.48
6.40793,0.954422,649.145
4.56224,4.19704,3150.74
2.65906,4.95523,5822.78
3.57185,3.71324,1905.83
4.28475,3.33622,1372.07
5.23936,3.82431,2357.11
3.88949,3.76509,2038.77
3.8234,3.99178,2525.88
5.30089,5.29403,7962.29
3.76327,3.46191,1495.19
4.01254,4.95074,5907.33
4.3275,2.93433,922.386
3.16487,4.47338,3867.58
4.42672,3.77901,2129.71
3.88612,1.945,318.264
3.87733,4.64623,4566.47
3.80141,2.95607,880.014
4.40317,3.28463,1321.21
3.94494,4.4763,3947.02
5.53411,4.43706,4065.57
4.83007,3.25617,1346.31
4.38125,5.51861,9267.59
3.78785,2.47761,526.822
3.21422,4.38816,3585.87
3.87929,3.26334,1228.94
4.3413,3.7102,1984.8
4.54761,6.03225,13454.3
4.50195,3.66445,1922.38
3.01559,3.05023,909.871
3.15694,4.34018,3426.41
3.78908,2.94569,870.762
2.78714,3.87177,2172.57
4.33703,5.16059,7033.29
6.32625,6.34651,17047.7
