3
4.06499,3.8163,1004.28
2.86465,4.4798,1972.43
4.61036,1.4809,31.4847
4.70976,3.18606,477.242
4.21637,4.18138,1474.14
4.04183,4.78432,2616.2
3.09859,6.14985,7807.73
4.58766,3.7179,898.17
4.5347,4.32879,1707.88
4.06274,4.60311,2218.2
3.82173,4.48653,1984.74
4.32297,3.36538,596.918
2.59322,4.45374,1925.78
3.8671,3.24035,509.262
7.45677,2.1306,106.541
3.29821,3.11823,436.237
3.68705,2.878,316.835
3.1533,4.64131,2293.9
3.85846,3.34953,584.16
3.21873,3.99132,1209.27
5.65082,4.50934,2031.46
3.81394,5.2755,3991.47
3.41988,3.54965,741.399
3.06656,4.33261,1708.79
4.88424,3.69527,877.442
4.28944,3.16513,462.433
2.8189,2.96275,355.329
2.94422,2.61218,215.743
2.76047,2.58937,211.351
2.59423,1.88742,66.8547
4.21147,3.14156,450.707
4.81908,2.91645,337.368
4.85305,5.23385,3858.78
5.05949,4.33402,1715.44
4.61497,4.45998,1938.74
1.64679,5.14114,3567.42
3.84992,4.14359,1417.4
3.17819,5.23644,3862.78
5.25899,4.2184,1530.92
4.82314,6.08146,7436.36
4.25929,2.32441,140.305
2.7368,3.98291,1196.42
4.04241,4.89331,2881.65
3.65134,2.68584,241.785
4.51189,2.92163,338.063
4.39329,5.60731,5209.45
4.74728,4.56917,2148.63
3.54582,5.17218,3662.67
3.24656,3.63608,820.519
2.66663,3.22357,499.373
5.37208,3.31343,561.757
3.93209,4.12261,1386.86
3.46178,2.66649,233.048
2.94782,4.44381,1905.14
5.03284,4.7521,2542.97
3.12473,3.0265,386.907
4.19941,4.52694,2065.43
3.83492,3.70209,883.724
3.46216,2.53975,194.955
5.20103,5.21215,3789.82
3.81555,3.34237,579.195
2.64249,4.78761,2621.59
4.89312,3.97318,1188.16
4.27618,6.10808,7578
3.34449,4.09717,1350.73
3.72037,4.4353,1889.91
3.94923,2.14873,104.688
4.35408,4.24142,1564.9
4.24221,3.71678,899.525
4.33192,3.06114,406.12
4.47951,3.38743,611.939
3.48163,3.79175,975.657
2.91487,4.20254,1502.92
3.22167,2.0025,81.5511
4.5642,4.8375,2745.25
4.62558,3.46583,671.42
5.7204,2.69396,247.117
3.71737,4.48871,1990.93
3.04622,4.43521,1889.26
3.84095,5.45384,4612.51
5.34635,4.86305,2808.82
4.75153,4.46879,1956.04
3.39037,3.09203,423.509
3.58836,3.35649,589.931
2.86518,3.45536,662.133
3.07213,3.18568,475.855
4.61906,2.01752,85.909
5.233,2.86583,315.168
4.39416,3.88059,1076.9
5.3728,1.85876,66.705
4.58801,3.2029,489.413
5.26802,4.31546,1686.55
4.43666,3.72544,906.819
3.93563,6.69429,11360.2
4.35892,3.49838,697.692
3.67685,3.22163,500.725
2.87557,3.75292,932.733
6.46419,3.78485,971.388
3.6978,4.76775,2577.79
4.52948,4.06741,1312.05
3.44121,4.76176,2564.87
2.58947,2.69127,241.889
4.76834,4.91542,2940.11
5.13089,5.28569,4027.91
3.58896,4.86653,2814.13
4.63328,2.9634,356.825
3.66023,3.72172,903.621
3.66703,3.60556,792.295
4.4158,4.39023,1810.1
5.94836,5.79202,6003.57
3.56112,3.08924,422.034
4.80501,3.33829,576.736
4.03735,3.64847,832.804
6.21037,3.98704,1207.3
4.58581,4.13633,1406.65
3.71888,4.22303,1536.03
4.43204,3.40942,630.916
4.16967,4.07438,1320.46
3.62455,5.9127,6569.88
2.42133,4.026,1252.22
3.74562,4.37859,1790.34
2.95707,5.29443,4053.94
3.64441,5.46481,4653.65
2.97826,4.89639,2890.2
4.9249,4.68171,2385.05
4.32464,3.10293,428.427
3.65212,3.26128,523.83
3.82141,3.07083,412.966
4.57195,3.60984,795.922
3.35202,5.5189,4857.48
3.29884,3.20449,487.733
3.56249,4.04907,1283.67
4.77544,3.10846,432.715
3.01517,4.02716,1254.31
4.36279,3.37798,605.745
2.65289,4.51089,2031.44
2.29254,4.4521,1920.52
4.25129,5.08742,3410.61
4.58665,3.8795,1075.35
3.8387,6.42914,9497.72
3.43393,5.87407,6381.34
3.96758,2.57967,206.687
3.54379,5.00126,3166.8
1.42945,2.6473,225.962
3.82133,3.13711,448.346
4.21825,3.54778,739.108
3.88112,2.99062,369.45
3.85595,4.36579,1767.04
3.82995,2.45124,170.3
4.64347,3.85824,1050.9
5.07796,5.95305,6770.55
5.60712,2.97449,362.001
3.89852,5.45749,4625.46
2.83476,4.4026,1831.79
3.04849,3.39228,616.264
3.66075,5.87677,6393.36
4.02107,4.21132,1518.02
6.13767,5.07036,3365.05
3.64831,5.87265,6376.07
3.34772,4.47719,1968.3
5.97647,3.38987,615.87
2.31899,3.47981,680.918
4.43705,2.75386,267.673
3.86423,4.54522,2101.61
5.85175,5.88153,6421.78
3.65424,4.19979,1499.25
3.634,3.43982,651.972
2.20764,3.56887,758.02
4.34669,2.91202,334.854
3.55878,3.39295,616.58
5.72882,2.9302,343.933
4.11643,4.51657,2044.76
3.64619,4.79361,2641.1
3.86978,3.42491,637.821
4.58542,4.39681,1821.87
0.954235,4.5408,2087.4
3.71615,2.84198,303.199
3.51577,3.42912,642.66
1.61366,2.78415,275.32
4.42891,3.18113,473.086
4.91785,3.83928,1029.05
4.76447,4.92616,2969.25
3.17451,3.89954,1096.25
2.08562,5.8061,6064.2
3.56017,5.22851,3839.45
4.3152,3.58599,774.653
3.48838,6.0658,7352.54
2.28066,5.68381,5522.98
5.60823,4.43298,1888.59
3.48217,6.26593,8479.46
3.22304,2.01886,83.4364
3.37785,6.27794,8551.47
3.60771,2.74913,263.991
3.89219,3.91496,1115.23
4.92839,4.43826,1899.59
4.78417,4.96297,3064.83
4.36008,5.16783,3650.28
5.01167,4.0186,1246.16
5.8936,5.96361,6824.14
4.72182,4.20199,1504.33
4.67018,4.55942,2127.82
4.8943,3.17327,471.209
3.7438,4.60328,2216.44
5.57063,4.41427,1857.86
4.80708,2.40664,160.676
3.85143,3.47115,676.009
3.71881,4.13127,1399.38
4.83438,1.35565,25.9488
3.72875,4.50905,2030.48
5.17773,4.46657,1953.05
2.9303,2.5514,198.701
3.16462,3.07593,413.828
5.09057,3.87976,1074.45
5.03439,4.08677,1339.23
4.02309,3.64337,826.872
5.27922,4.07778,1326.43
6.89198,3.7354,921.036
6.66579,2.46041,177.095
2.75592,3.59143,778.96
3.38225,4.85835,2795.47
5.03909,6.16149,7874.92
5.3738,3.32373,567.979
4.3148,4.9507,3032.89
4.41533,4.86489,2812.52
2.72206,4.00228,1222.4
5.3084,4.28489,1636.19
4.73125,2.59381,213.453
3.25126,2.25811,125.256
4.11434,4.23096,1547.88
4.49514,3.31877,564.265
5.48269,3.34512,583.109
4.04685,3.61538,800.625
4.35693,3.62064,805.516
2.88153,4.19011,1484.51
3.47214,3.6416,823.502
4.83367,2.87988,320.316
2.54684,3.43953,650.309
3.75553,3.34811,585.091
5.29573,2.9988,375.305
4.52892,3.08537,419.543
3.8923,2.6912,243.937
3.21724,2.8403,300.59
4.8466,4.43483,1891.37
4.05255,1.85709,63.7696
4.34598,3.8578,1048.71
3.25096,4.21663,1524.89
4.65067,3.11756,439.007
4.73732,5.39749,4413.47
4.57532,3.92821,1131.38
